dt;region1075;region1076;region1077;region1125;region1126;region1127;region1128;region1129;region1130;region1131;region1132;region1172;region1173;region1174;region1175;region1176;region1177;region1178;region1179;region1180;region1181;region1182;region1183;region1184;region1221;region1222;region1223;region1224;region1225;region1227;region1228;region1229;region1230;region1231;region1232;region1233;region1234;region1235;region1272;region1273;region1274;region1278;region1279;region1280;region1281;region1282;region1283;region1284;region1285;region1286;region1287;region1326;region1327;region1331;region1332;region1333;region1334;region1335;region1336;region1337;region1338;region1339;region1376;region1377;region1378;region1380;region1382;region1383;region1384;region1385;region1386;region1387;region1388;region1389;region1390;region1426;region1431;region1434;region1435;region1436;region1437;region1438;region1439;region1441;region1442;region1480;region1482;region1483;region1530;region1532;region1533;region1580;region1630;region1684;region1733;region1734;region1783;region2068;region2069;region2118;region2119;region2168;pred_region1075;pred_region1076;pred_region1077;pred_region1125;pred_region1126;pred_region1127;pred_region1128;pred_region1129;pred_region1130;pred_region1131;pred_region1132;pred_region1172;pred_region1173;pred_region1174;pred_region1175;pred_region1176;pred_region1177;pred_region1178;pred_region1179;pred_region1180;pred_region1181;pred_region1182;pred_region1183;pred_region1184;pred_region1221;pred_region1222;pred_region1223;pred_region1224;pred_region1225;pred_region1227;pred_region1228;pred_region1229;pred_region1230;pred_region1231;pred_region1232;pred_region1233;pred_region1234;pred_region1235;pred_region1272;pred_region1273;pred_region1274;pred_region1278;pred_region1279;pred_region1280;pred_region1281;pred_region1282;pred_region1283;pred_region1284;pred_region1285;pred_region1286;pred_region1287;pred_region1326;pred_region1327;pred_region1331;pred_region1332;pred_region1333;pred_region1334;pred_region1335;pred_region1336;pred_region1337;pred_region1338;pred_region1339;pred_region1376;pred_region1377;pred_region1378;pred_region1380;pred_region1382;pred_region1383;pred_region1384;pred_region1385;pred_region1386;pred_region1387;pred_region1388;pred_region1389;pred_region1390;pred_region1426;pred_region1431;pred_region1434;pred_region1435;pred_region1436;pred_region1437;pred_region1438;pred_region1439;pred_region1441;pred_region1442;pred_region1480;pred_region1482;pred_region1483;pred_region1530;pred_region1532;pred_region1533;pred_region1580;pred_region1630;pred_region1684;pred_region1733;pred_region1734;pred_region1783;pred_region2068;pred_region2069;pred_region2118;pred_region2119;pred_region2168
2016-05-10 03:00:00;1.0;5.0;2.0;8.0;17.0;24.0;46.0;65.0;155.0;13.0;0.0;0.0;4.0;1.0;0.0;4.0;53.0;84.0;49.0;53.0;49.0;78.0;14.0;0.0;3.0;2.0;2.0;3.0;0.0;59.0;86.0;64.0;55.0;82.0;158.0;39.0;19.0;6.0;1.0;2.0;1.0;2.0;2.0;15.0;44.0;70.0;5.0;1.0;12.0;7.0;9.0;18.0;6.0;1.0;31.0;17.0;9.0;1.0;7.0;8.0;7.0;2.0;7.0;5.0;1.0;6.0;8.0;9.0;28.0;18.0;8.0;6.0;4.0;3.0;4.0;3.0;9.0;0.0;2.0;15.0;11.0;5.0;3.0;1.0;0.0;5.0;5.0;2.0;5.0;4.0;6.0;2.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;21.0;5.81478404999;7.05135965347;15.0791654587;14.1787309647;24.9867897034;44.9084701538;61.1649093628;88.7079391479;182.5259552;21.1001911163;7.99057340622;1.67611324787;8.02707099915;2.79789328575;1.10883390903;7.80600833893;70.0853271484;113.277236938;60.1214256287;91.1607589722;56.1425514221;113.23928833;23.2142810822;1.49943900108;2.72275042534;4.3104724884;4.00044822693;5.77423286438;2.73903489113;58.1518974304;101.88822937;100.928329468;110.348899841;117.968215942;218.987716675;61.741771698;49.3272209167;16.273809433;2.34550380707;3.33691120148;2.49300551414;4.58406829834;6.21183586121;39.4585494995;80.8047332764;130.557006836;12.4473104477;1.98402750492;29.8294181824;22.1035251617;12.3740224838;17.1921958923;9.11665534973;9.81005382538;71.7433547974;17.4561386108;29.501247406;1.39360940456;9.32491016388;14.5628671646;13.4261713028;5.30598068237;9.22776699066;5.77768707275;1.80058312416;7.1431055069;11.5471086502;25.3648529053;68.2044525146;31.748046875;10.6348972321;11.3644886017;8.25591564178;5.76781988144;6.02286148071;3.68731975555;12.3591823578;0.858641803265;4.09172153473;18.5023651123;15.3054819107;6.66040372849;5.09996509552;3.53639221191;2.4066054821;6.98269367218;7.4205994606;6.19919395447;6.47306442261;4.46209478378;6.22524595261;2.75707864761;6.49155664444;6.14152002335;2.92928981781;11.3194932938;12.6864566803;6.72974920273;3.34491157532;28.0716209412;0.90175229311;32.6445579529
2016-05-10 04:00:00;2.0;4.0;5.0;10.0;25.0;21.0;30.0;66.0;91.0;6.0;1.0;1.0;4.0;5.0;0.0;3.0;38.0;69.0;46.0;57.0;80.0;97.0;16.0;1.0;0.0;4.0;6.0;4.0;0.0;55.0;68.0;63.0;60.0;79.0;166.0;42.0;26.0;11.0;1.0;4.0;1.0;3.0;4.0;30.0;63.0;59.0;9.0;3.0;27.0;32.0;6.0;11.0;7.0;2.0;42.0;25.0;29.0;1.0;8.0;13.0;6.0;2.0;10.0;3.0;4.0;1.0;2.0;19.0;45.0;32.0;10.0;8.0;6.0;5.0;2.0;1.0;9.0;1.0;4.0;13.0;9.0;4.0;1.0;1.0;0.0;2.0;10.0;7.0;5.0;2.0;10.0;7.0;5.0;0.0;1.0;1.0;3.0;0.0;0.0;12.0;1.0;0.0;6.82182168961;6.13910722733;17.5372848511;16.1040039062;31.3469181061;42.4240608215;47.6413269043;89.511756897;129.659164429;14.2366342545;8.87565994263;2.3242161274;8.02707099915;8.83244991302;1.10883390903;6.88036441803;55.7429771423;99.5133285522;57.533203125;95.6701889038;104.709190369;129.328552246;25.4737739563;3.11704897881;0.940537333488;5.78537607193;7.17382764816;6.61597299576;2.73903489113;54.5675163269;87.5855102539;99.9141311646;114.831512451;115.281654358;225.930541992;64.7150344849;56.3647842407;21.0810546875;2.34550380707;5.18275785446;2.49300551414;5.47839021683;8.19682407379;49.4006500244;97.7978591919;121.321586609;16.1346244812;4.18543052673;42.4916191101;45.7073822021;8.25720787048;10.7192621231;10.0048475266;10.8119869232;78.4786300659;26.6954898834;57.1692848206;1.39360940456;10.1200942993;19.9821395874;12.3837594986;5.30598068237;12.0751819611;4.09464979172;3.9937710762;3.97649788857;5.89577007294;36.4670982361;80.0093765259;43.032043457;12.3460016251;13.4383592606;9.52932453156;7.30022621155;4.26707172394;1.98408985138;12.3591823578;2.53171467781;5.8368229866;16.8884506226;13.3751115799;5.98356866837;4.20678186417;3.53639221191;2.4066054821;6.00664138794;10.6956272125;8.89108276367;6.47306442261;3.12004995346;8.81239891052;6.3336853981;5.176902771;3.73935079575;3.5376355648;12.4394836426;17.6437511444;6.72974920273;3.34491157532;26.6915912628;3.20389032364;16.7535591125
2016-05-10 05:00:00;10.0;22.0;19.0;14.0;36.0;53.0;51.0;93.0;81.0;14.0;2.0;4.0;19.0;16.0;4.0;3.0;34.0;48.0;110.0;106.0;305.0;198.0;21.0;6.0;2.0;6.0;6.0;6.0;0.0;37.0;101.0;128.0;141.0;125.0;133.0;81.0;90.0;45.0;1.0;3.0;2.0;8.0;7.0;47.0;132.0;113.0;31.0;20.0;61.0;75.0;29.0;9.0;2.0;10.0;91.0;124.0;66.0;14.0;20.0;24.0;13.0;4.0;5.0;0.0;1.0;2.0;0.0;92.0;154.0;79.0;21.0;14.0;4.0;6.0;7.0;0.0;10.0;2.0;5.0;19.0;11.0;8.0;5.0;1.0;2.0;15.0;13.0;18.0;17.0;6.0;6.0;8.0;4.0;0.0;0.0;6.0;1.0;11.0;0.0;71.0;1.0;61.0;14.9686918259;23.4864864349;29.9949455261;19.9526882172;40.4060211182;69.4344482422;65.4540710449;111.476043701;121.707809448;22.0902767181;9.76173591614;4.23381900787;19.2991981506;18.15716362;4.07818174362;6.88036441803;51.9315261841;80.3982925415;113.728401184;150.767471313;368.167297363;215.328659058;31.0585899353;9.9205827713;2.1160299778;7.28512573242;7.17382764816;8.30369377136;2.73903489113;38.6797218323;113.968482971;165.275497437;188.347946167;157.052871704;197.522354126;103.571174622;122.038887024;55.147605896;2.34550380707;4.26210689545;3.16105937958;9.5468454361;11.1689376831;62.3367500305;160.462997437;167.253860474;36.7496681213;22.52085495;74.0986022949;88.3655090332;37.870803833;8.89806652069;5.54691410065;18.7860088348;115.408027649;141.998855591;105.937835693;24.6646213531;20.741104126;31.7696418762;19.6439094543;7.2960691452;7.30807685852;1.59886825085;1.80058312416;4.60238075256;4.09495210648;117.954360962;163.99395752;85.293182373;22.3629131317;19.411190033;8.25591564178;8.02392864227;8.4747800827;1.13812947273;12.9930849075;4.06442070007;6.62513971329;21.7013874054;15.3054819107;8.68253326416;6.02033233643;3.53639221191;3.88448667526;13.9523038864;12.7746725082;18.2820930481;18.4449825287;5.83435964584;6.22524595261;7.15980005264;4.49675178528;3.73935079575;2.92928981781;18.0658054352;14.3567762375;15.1499013901;3.34491157532;89.4912490845;3.20389032364;63.4232139587
2016-05-10 06:00:00;25.0;65.0;85.0;48.0;113.0;156.0;133.0;243.0;126.0;50.0;15.0;7.0;35.0;42.0;17.0;4.0;45.0;144.0;262.0;338.0;1159.0;540.0;67.0;31.0;0.0;3.0;13.0;14.0;4.0;55.0;182.0;328.0;397.0;322.0;257.0;257.0;229.0;93.0;3.0;2.0;5.0;24.0;43.0;155.0;390.0;272.0;76.0;63.0;174.0;174.0;67.0;8.0;4.0;45.0;270.0;402.0;279.0;56.0;56.0;67.0;21.0;9.0;1.0;0.0;1.0;1.0;4.0;252.0;491.0;221.0;28.0;27.0;19.0;8.0;16.0;1.0;13.0;8.0;12.0;25.0;31.0;19.0;7.0;5.0;4.0;19.0;19.0;22.0;35.0;6.0;4.0;19.0;15.0;17.0;5.0;9.0;7.0;75.0;5.0;132.0;2.0;83.0;30.4997272491;71.5872421265;101.259239197;52.1063842773;112.477119446;162.404266357;139.760955811;241.626373291;158.151428223;59.2159538269;21.3655853271;6.07543754578;32.3957595825;37.2653999329;12.2198057175;7.80600833893;62.4264678955;169.181930542;253.332382202;366.67074585;1062.23388672;498.789093018;78.0411758423;30.3270645142;0.940537333488;5.04465150833;12.5829029083;15.0677890778;4.71956300735;54.5675163269;181.586227417;349.526397705;427.662780762;346.451324463;307.23538208;280.901580811;265.043609619;105.174743652;3.94168949127;3.33691120148;5.21951341629;20.9127521515;41.9498901367;179.707077026;401.566253662;310.477539062;80.3634033203;64.539642334;198.198623657;188.928024292;74.4167633057;7.99268388748;7.3351521492;51.6283035278;323.899230957;424.977508545;320.977416992;76.7188034058;62.1185455322;73.4518737793;27.7861251831;10.9046936035;3.41793894768;1.59886825085;1.80058312416;3.97649788857;7.74191379547;280.139099121;499.377502441;248.373397827;29.7537250519;30.7865333557;17.9520969391;9.38849163055;14.6489133835;1.98408985138;14.8783092499;10.2049760818;10.4368057251;26.4015865326;31.5563278198;15.7208185196;6.96509218216;5.25131225586;5.20260000229;17.1090240479;17.1726799011;21.9291763306;31.91456604;5.83435964584;4.97254323959;15.4439344406;10.7892398834;16.5353813171;6.09756708145;21.4616928101;24.0059814453;72.482963562;9.08959960938;127.104957581;5.38686275482;74.8720321655
2016-05-10 07:00:00;37.0;149.0;167.0;73.0;172.0;272.0;211.0;348.0;229.0;113.0;43.0;13.0;38.0;57.0;29.0;10.0;104.0;229.0;509.0;526.0;1255.0;658.0;154.0;46.0;6.0;10.0;14.0;25.0;3.0;74.0;269.0;561.0;728.0;557.0;468.0;523.0;466.0;224.0;4.0;5.0;4.0;18.0;65.0;284.0;734.0;500.0;259.0;110.0;367.0;354.0;134.0;6.0;3.0;115.0;600.0;980.0;700.0;201.0;104.0;122.0;51.0;12.0;2.0;0.0;4.0;0.0;7.0;568.0;748.0;486.0;74.0;50.0;25.0;25.0;35.0;0.0;13.0;29.0;14.0;49.0;57.0;29.0;17.0;6.0;11.0;32.0;19.0;23.0;35.0;6.0;16.0;18.0;9.0;11.0;14.0;114.0;241.0;58.0;11.0;149.0;29.0;52.0;42.9075317383;152.892578125;157.345123291;74.4079818726;172.496749878;271.497497559;216.352996826;339.029785156;247.718032837;127.714401245;46.790561676;9.48057079315;34.8965911865;46.6795578003;17.2223148346;12.8896770477;119.393493652;250.358963013;484.787658691;547.736328125;1119.8984375;589.853881836;147.329803467;39.4594306946;4.61505556107;10.3480701447;13.3585338593;24.1875457764;4.23379230499;71.7618255615;258.183837891;536.684204102;735.563232422;579.305541992;508.333557129;536.882507324;476.77331543;222.661605835;4.74528694153;6.09868812561;4.52547311783;16.62449646;53.8684692383;269.589752197;714.844299316;532.293457031;256.304473877;104.755180359;348.747741699;334.329315186;119.241043091;6.19283676147;6.44186592102;103.190612793;554.70690918;850.966308594;702.162902832;197.053131104;96.4230270386;110.197517395;54.8641815186;12.360991478;4.39674758911;1.59886825085;3.9937710762;3.35576725006;10.5836400986;516.902282715;677.25994873;415.239929199;53.302532196;44.334022522;21.8863830566;17.5346984863;24.4765090942;1.13812947273;14.8783092499;19.7976989746;11.3570232391;41.9772186279;45.5907096863;21.141040802;11.9461765289;5.71600818634;8.38866901398;25.0795936584;17.1726799011;22.5362148285;31.91456604;5.83435964584;12.8868494034;14.979054451;7.73758888245;15.3782997131;12.5958518982;142.865341187;229.619827271;56.4345436096;12.6103391647;140.198410034;32.3221931458;58.0791015625
2016-05-10 08:00:00;71.0;206.0;236.0;103.0;187.0;361.0;280.0;433.0;281.0;197.0;50.0;10.0;55.0;46.0;28.0;20.0;138.0;303.0;588.0;618.0;996.0;540.0;163.0;53.0;4.0;9.0;11.0;38.0;11.0;106.0;243.0;571.0;858.0;761.0;692.0;647.0;517.0;259.0;4.0;1.0;6.0;21.0;64.0;315.0;994.0;731.0;308.0;155.0;458.0;367.0;161.0;9.0;6.0;132.0;695.0;1047.0;840.0;241.0;132.0;146.0;55.0;19.0;4.0;3.0;0.0;2.0;30.0;564.0;746.0;534.0;65.0;48.0;27.0;19.0;22.0;3.0;24.0;36.0;7.0;38.0;43.0;21.0;8.0;14.0;14.0;19.0;22.0;18.0;36.0;3.0;4.0;8.0;2.0;11.0;7.0;231.0;227.0;31.0;0.0;50.0;3.0;89.0;74.3369064331;197.22227478;175.850769043;98.9231643677;184.835403442;346.630187988;277.559906006;420.165008545;295.902679443;187.181640625;53.2134208679;7.82992506027;46.4612197876;39.991645813;16.8978996277;20.336233139;152.682830811;322.429046631;556.702819824;634.91027832;950.773925781;498.789093018;153.401947021;42.858543396;3.34172129631;9.575299263;11.0530138016;33.0799407959;7.88969278336;101.639328003;234.908340454;545.731140137;851.37286377;773.272827148;729.680114746;643.930664062;515.74786377;245.192764282;4.74528694153;2.407351017;5.91994476318;18.7592945099;53.4343261719;288.852935791;931.761657715;769.047546387;296.401763916;141.008239746;411.636657715;340.830535889;136.748382568;8.89806652069;9.11665534973;113.167930603;613.267456055;889.677490234;799.20123291;213.336395264;108.818374634;120.183769226;58.0203094482;14.8986530304;6.34184932709;4.09464979172;1.08363127708;4.60238075256;32.8791809082;514.012817383;676.002441406;438.836914062;50.6530036926;43.5179672241;23.1990261078;15.1954603195;18.0025444031;3.68731975555;21.4871711731;25.0018424988;7.97126293182;36.0117683411;38.8611946106;16.8828735352;7.44569301605;9.90201091766;9.75414943695;17.1090240479;18.7453613281;18.2820930481;32.3863105774;3.78721952438;4.97254323959;7.15980005264;3.09698748589;15.3782997131;7.4536113739;254.996459961;220.222564697;31.858247757;3.34491157532;71.3575973511;7.45281028748;78.5328979492
2016-05-10 09:00:00;59.0;210.0;118.0;62.0;205.0;323.0;259.0;452.0;309.0;178.0;49.0;7.0;22.0;32.0;7.0;23.0;144.0;301.0;557.0;659.0;1095.0;477.0;150.0;41.0;1.0;1.0;8.0;33.0;5.0;89.0;254.0;471.0;761.0;993.0;678.0;581.0;472.0;223.0;3.0;7.0;7.0;12.0;46.0;295.0;761.0;829.0;287.0;126.0;373.0;294.0;108.0;5.0;4.0;101.0;496.0;761.0;675.0;192.0;98.0;93.0;32.0;17.0;0.0;0.0;2.0;3.0;26.0;495.0;654.0;396.0;35.0;17.0;9.0;9.0;19.0;1.0;9.0;23.0;6.0;25.0;21.0;11.0;4.0;3.0;10.0;13.0;10.0;23.0;14.0;0.0;1.0;8.0;2.0;23.0;11.0;346.0;254.0;59.0;5.0;78.0;3.0;62.0;63.9093437195;199.968521118;122.368606567;64.7814025879;199.491210938;314.919708252;259.447845459;438.463226318;322.576690674;173.84336853;52.2946853638;6.07543754578;21.6379985809;29.8735084534;6.18021726608;22.5549221039;158.588165283;320.46862793;528.700927734;673.068786621;1020.58172607;448.498077393;144.581512451;36.7033920288;1.52186620235;3.58315563202;8.73873806;29.9611625671;5.19814157486;85.6287918091;244.718338013;456.098632812;765.330810547;973.180969238;715.890563965;588.173217773;481.46786499;221.95954895;3.94168949127;7.91569805145;6.62560462952;12.4440155029;43.8894004822;276.537017822;738.281066895;871.176147461;279.78036499;117.605888367;353.171630859;297.523101807;100.868469238;5.2985625267;7.3351521492;94.2991943359;485.834197998;705.458740234;681.892944336;191.919174194;93.0566635132;93.3630371094;38.3898353577;14.2008037567;2.43500947952;1.59886825085;2.52479147911;5.23271799088;29.1766700745;462.449188232;615.979980469;367.412261963;37.1813583374;22.2404460907;11.4530143738;10.0305423737;16.3835830688;1.98408985138;12.3591823578;16.4579925537;7.36155414581;26.4015865326;24.1138801575;10.6769962311;5.55692005157;4.36461496353;7.94561195374;12.1372928619;10.6956272125;22.5362148285;15.1017894745;1.80939030647;3.14632940292;7.15980005264;3.09698748589;18.4999256134;10.3172273636;320.647949219;237.967514038;57.3720397949;9.08959960938;94.6053161621;7.45281028748;63.9865226746
2016-05-10 10:00:00;52.0;140.0;101.0;69.0;163.0;288.0;275.0;276.0;293.0;124.0;54.0;7.0;10.0;19.0;4.0;16.0;100.0;298.0;496.0;587.0;978.0;411.0;121.0;30.0;3.0;1.0;8.0;12.0;4.0;79.0;187.0;389.0;661.0;763.0;708.0;516.0;469.0;201.0;3.0;5.0;4.0;26.0;45.0;229.0;707.0;1007.0;324.0;103.0;301.0;281.0;81.0;2.0;5.0;74.0;406.0;678.0;718.0;152.0;83.0;64.0;32.0;10.0;0.0;1.0;0.0;3.0;29.0;350.0;520.0;340.0;44.0;18.0;10.0;13.0;17.0;0.0;16.0;15.0;6.0;25.0;21.0;4.0;3.0;3.0;14.0;11.0;3.0;11.0;7.0;1.0;1.0;2.0;0.0;22.0;4.0;360.0;396.0;77.0;3.0;69.0;36.0;54.0;57.5312347412;145.02545166;110.5598526;70.9440078735;165.049606323;285.202453613;273.23348999;271.796875;307.275299072;135.527084351;56.8918113708;6.07543754578;12.3817310333;19.5321235657;4.07818174362;17.4206867218;115.497779846;317.52911377;472.791870117;605.749389648;937.35559082;394.672149658;123.586029053;29.6266956329;2.72275042534;3.58315563202;8.73873806;13.3795557022;4.71956300735;76.3561935425;185.884109497;397.912994385;674.445983887;775.100036621;745.407409668;530.55670166;479.124267578;205.674911499;3.94168949127;6.09868812561;4.52547311783;22.3515129089;43.2546043396;233.055465698;691.207885742;1057.10095215;308.468933105;99.0282745361;297.579650879;286.842407227;83.6012802124;2.63944768906;8.22675228119;75.2415313721;422.803100586;642.376098633;716.177856445;161.661148071;83.4740829468;70.8666229248;38.3898353577;11.4361801147;2.43500947952;2.42671442032;1.08363127708;5.23271799088;31.9687614441;358.161254883;521.038146973;335.357025146;42.5263404846;23.1580543518;12.0974874496;12.3490905762;15.2418746948;1.13812947273;16.7336463928;13.3294563293;7.36155414581;26.4015865326;24.1138801575;5.98356866837;5.09996509552;4.36461496353;9.75414943695;10.5199327469;6.17973899841;11.735367775;7.97200536728;2.46072936058;3.14632940292;2.75707864761;1.65319120884;18.1623363495;5.4385638237;325.873931885;306.709869385;74.3783493042;7.12682914734;87.9484024048;36.1035575867;59.3089561462
2016-05-10 11:00:00;66.0;175.0;104.0;69.0;179.0;319.0;260.0;235.0;269.0;117.0;55.0;2.0;11.0;22.0;5.0;18.0;93.0;257.0;460.0;577.0;898.0;337.0;88.0;30.0;0.0;3.0;2.0;16.0;5.0;63.0;173.0;391.0;640.0;913.0;775.0;547.0;433.0;207.0;0.0;0.0;2.0;24.0;49.0;247.0;780.0;1185.0;320.0;117.0;316.0;227.0;66.0;4.0;2.0;67.0;401.0;660.0;741.0;183.0;88.0;69.0;41.0;5.0;1.0;2.0;0.0;2.0;47.0;379.0;515.0;321.0;51.0;21.0;12.0;12.0;9.0;0.0;12.0;21.0;9.0;27.0;10.0;2.0;6.0;3.0;10.0;7.0;4.0;7.0;9.0;2.0;2.0;3.0;2.0;12.0;12.0;332.0;209.0;77.0;6.0;95.0;53.0;29.0;70.0763931274;174.31918335;112.111816406;70.9440078735;178.267303467;311.545318604;260.306640625;234.383636475;284.62197876;130.553543091;57.8122253418;2.96705007553;13.1338777542;21.9453353882;4.79177427292;18.8785228729;108.691375732;277.504699707;439.379364014;596.292175293;874.945861816;333.135437012;96.8936157227;29.6266956329;0.940537333488;5.04465150833;4.00044822693;16.7502002716;5.19814157486;61.7554016113;173.884597778;399.426818848;655.120178223;907.091064453;810.785522461;558.353881836;450.398345947;210.275772095;1.55341625214;1.47359621525;3.16105937958;20.9127521515;45.7243843079;245.33392334;754.651428223;1236.46350098;305.501403809;110.414001465;309.598876953;239.564727783;73.674041748;4.40818166733;5.54691410065;69.8537597656;419.22668457;628.127807617;733.39642334;186.192062378;86.8545608521;75.1434936523;46.4805488586;8.16421890259;3.41793894768;3.25870156288;1.08363127708;4.60238075256;46.3629188538;377.793609619;517.330383301;324.108856201;45.5436134338;25.8301830292;13.3907308578;11.8050298691;9.99265956879;1.13812947273;14.2528963089;15.5639743805;9.00427627563;27.9357738495;14.3473386765;4.6300983429;6.48984575272;4.36461496353;7.94561195374;7.9322052002;6.79511642456;8.89108276367;9.78009700775;3.12004995346;3.74792742729;3.37613010406;3.09698748589;15.449432373;11.0644207001;314.929229736;207.521743774;74.3783493042;9.91087913513;105.305183411;43.4049377441;39.4238700867
2016-05-10 12:00:00;98.0;228.0;95.0;80.0;182.0;310.0;295.0;223.0;278.0;143.0;51.0;1.0;5.0;15.0;6.0;18.0;112.0;330.0;485.0;617.0;881.0;317.0;84.0;20.0;1.0;4.0;4.0;14.0;3.0;64.0;151.0;396.0;661.0;1053.0;860.0;578.0;469.0;196.0;0.0;5.0;4.0;22.0;29.0;249.0;730.0;1359.0;401.0;143.0;290.0;260.0;68.0;7.0;3.0;61.0;418.0;742.0;703.0;161.0;67.0;89.0;56.0;11.0;2.0;0.0;1.0;2.0;30.0;352.0;472.0;322.0;41.0;17.0;9.0;10.0;7.0;0.0;8.0;22.0;8.0;20.0;21.0;5.0;0.0;2.0;8.0;5.0;8.0;11.0;10.0;1.0;2.0;3.0;0.0;9.0;7.0;311.0;234.0;66.0;7.0;134.0;38.0;38.0;94.9669036865;211.756286621;107.274551392;80.3640441895;180.733886719;303.930755615;290.585754395;223.575164795;293.073822021;149.039794922;54.1325149536;2.3242161274;8.73052501678;17.6986846924;5.49264526367;18.8785228729;127.198410034;348.946044922;462.611206055;633.973571777;861.095458984;316.326690674;93.4216537476;22.068031311;1.52186620235;5.78537607193;5.59369659424;15.0677890778;4.23379230499;62.6592559814;155.250457764;403.190856934;674.445983887;1020.72521973;892.210205078;585.571289062;479.124267578;201.749740601;1.55341625214;6.09868812561;4.52547311783;19.4757785797;31.4966983795;246.679321289;711.355102539;1389.92077637;359.090942383;131.208450317;288.629302979;269.012573242;75.1476821899;7.09090900421;6.44186592102;65.0799102783;431.35848999;691.403198242;704.531921387;169.570953369;71.4302215576;90.5982589722;58.7909240723;11.9192810059;4.39674758911;1.59886825085;1.80058312416;4.60238075256;32.8791809082;359.565338135;484.986602783;324.705291748;41.1396865845;22.2404460907;11.4530143738;10.646736145;8.4747800827;1.13812947273;11.7229528427;15.9987335205;8.49795818329;22.4938201904;24.1138801575;6.66040372849;3.7711930275;3.94309449196;7.0597243309;6.98269367218;9.3565454483;11.735367775;10.7737646103;2.46072936058;3.74792742729;3.37613010406;1.65319120884;15.0236587524;7.4536113739;305.358428955;224.973999023;63.9635391235;10.6308927536;128.66885376;37.1495933533;47.3271865845
2016-05-10 13:00:00;95.0;218.0;129.0;73.0;198.0;295.0;292.0;230.0;309.0;136.0;46.0;0.0;5.0;20.0;10.0;12.0;140.0;340.0;483.0;636.0;855.0;279.0;93.0;19.0;0.0;3.0;5.0;15.0;3.0;62.0;164.0;375.0;797.0;1045.0;834.0;616.0;421.0;193.0;2.0;0.0;2.0;17.0;37.0;232.0;785.0;1495.0;393.0;149.0;297.0;250.0;68.0;5.0;4.0;55.0;448.0;741.0;716.0;169.0;62.0;65.0;60.0;7.0;2.0;3.0;0.0;2.0;44.0;344.0;460.0;257.0;55.0;21.0;15.0;17.0;8.0;1.0;18.0;17.0;12.0;24.0;19.0;6.0;3.0;4.0;12.0;10.0;4.0;14.0;9.0;6.0;4.0;1.0;3.0;17.0;14.0;233.0;208.0;126.0;4.0;126.0;57.0;106.0;92.8836517334;205.321472168;130.843017578;74.4079818726;193.813491821;291.177612305;287.975311279;229.871871948;322.576690674;144.061264038;49.5407676697;1.67611324787;8.73052501678;20.3362045288;8.15779209137;14.4420146942;154.650314331;358.788543701;460.757385254;651.723937988;839.511474609;284.226776123;101.157783508;21.2644939423;0.940537333488;5.04465150833;6.38553380966;15.9098701477;4.23379230499;60.8527488708;166.22819519;387.185394287;797.527404785;1014.48602295;867.517700195;618.1015625;440.567474365;199.355041504;3.14167881012;1.47359621525;3.16105937958;15.9196653366;37.7516899109;235.122756958;758.942321777;1505.45324707;354.404418945;136.138595581;294.338043213;260.27166748;75.1476821899;5.2985625267;7.3351521492;60.1592788696;452.557617188;690.656982422;714.644104004;176.055480957;67.3015213013;71.7346878052;61.7983551025;9.66976737976;4.39674758911;4.09464979172;1.08363127708;4.60238075256;44.2823982239;353.90447998;475.818908691;284.995574951;47.1290473938;25.8301830292;15.3398981094;14.3178253174;9.24506473541;1.98408985138;17.9507389069;14.01749897;10.4368057251;25.6279315948;22.4639263153;7.33632993698;5.09996509552;4.80076217651;8.83623504639;9.78985691071;6.79511642456;14.3327312469;9.78009700775;5.83435964584;4.97254323959;2.20298480988;3.80302405357;16.5353813171;12.5958518982;256.534515381;206.795883179;117.968032837;8.16273212433;122.377227783;44.6302146912;88.5698547363
